lambda_N2,sigma_N2,lambda_N4,sigma_N4,lambda_N8,sigma_N8
1.344844844844845,2.8072153295192113,1.344844844844845,2.554083798546283,1.344844844844845,2.183529067339335
1.3461461461461461,2.8097162601611423,1.3461461461461461,2.5916247472851484,1.3461461461461461,2.1979780345006135
1.3474474474474474,2.789104060481383,1.3474474474474474,2.626799181691092,1.3474474474474474,2.2117287346749945
1.3487487487487488,2.765695399533679,1.3487487487487488,2.631200792909631,1.3487487487487488,2.1988281363761866
1.35005005005005,2.7540285601346315,1.35005005005005,2.6220711690971834,1.35005005005005,2.186805183770586
1.3513513513513513,2.7447521557898864,1.3513513513513513,2.6058387653633903,1.3513513513513513,2.221944462877184
1.3526526526526526,2.7306665166191078,1.3526526526526526,2.5980708596318505,1.3526526526526526,2.2712310040104438
1.3539539539539538,2.735239362888458,1.3539539539539538,2.5957242104932927,1.3539539539539538,2.2902975350720283
1.3552552552552553,2.7566440335749074,1.3552552552552553,2.594533175700592,1.3552552552552553,2.3006222181034124
1.3565565565565565,2.796219025754443,1.3565565565565565,2.6032519111171895,1.3565565565565565,2.2885150291105143
1.3578578578578577,2.8342885884073947,1.3578578578578577,2.622434089716354,1.3578578578578577,2.3038080900668674
1.3591591591591592,2.862885451387221,1.3591591591591592,2.653167071493184,1.3591591591591592,2.3168456826492494
1.3604604604604604,2.8746911147139023,1.3604604604604604,2.688322755320303,1.3604604604604604,2.3243171627815973
1.3617617617617617,2.8739766840906715,1.3617617617617617,2.7186479344326693,1.3617617617617617,2.2816555902125635
1.3630630630630631,2.8567194665566893,1.3630630630630631,2.73852723377254,1.3630630630630631,2.2630778977720802
1.3643643643643644,2.8383611247827947,1.3643643643643644,2.761001774986731,1.3643643643643644,2.2892898529735404
1.3656656656656656,2.839836709379296,1.3656656656656656,2.7742638411703653,1.3656656656656656,2.313946014318968
1.3669669669669668,2.8497455854589955,1.3669669669669668,2.7688029040399265,1.3669669669669668,2.301360747554464
1.368268268268268,2.873782772912835,1.368268268268268,2.7636985818471085,1.368268268268268,2.285494445606211
1.3695695695695695,2.903539707952167,1.3695695695695695,2.7660522732120607,1.3695695695695695,2.303821592736078
1.3708708708708708,2.920479515006086,1.3708708708708708,2.758823310059802,1.3708708708708708,2.337044382965652
1.372172172172172,2.93477516983128,1.372172172172172,2.751806191752177,1.372172172172172,2.3682158464568195
1.3734734734734735,2.9293211729812816,1.3734734734734735,2.7571805890836907,1.3734734734734735,2.3680733011088413
1.3747747747747747,2.9274272167945283,1.3747747747747747,2.763043388794109,1.3747747747747747,2.370309575724087
1.376076076076076,2.937201074102036,1.376076076076076,2.7767356913747743,1.376076076076076,2.346497187072892
1.3773773773773774,2.955244538535469,1.3773773773773774,2.7920910346835037,1.3773773773773774,2.3814675892314545
1.3786786786786787,2.967417515221835,1.3786786786786787,2.7928410892074975,1.3786786786786787,2.4254551626879897
1.37997997997998,2.9829113042609476,1.37997997997998,2.786172057729097,1.37997997997998,2.4262858096812385
1.3812812812812814,3.0063310630486817,1.3812812812812814,2.770152274647453,1.3812812812812814,2.381195367293035
1.3825825825825826,3.0236996508549128,1.3825825825825826,2.760072172229427,1.3825825825825826,2.3528886577470423
1.3838838838838838,3.0318862657779158,1.3838838838838838,2.7709139920366876,1.3838838838838838,2.347236484789705
1.385185185185185,3.0342167101386246,1.385185185185185,2.800488848203017,1.385185185185185,2.3767782448244668
1.3864864864864863,3.040662995088109,1.3864864864864863,2.837988380904133,1.3864864864864863,2.3861641316636075
1.3877877877877878,3.02672300054252,1.3877877877877878,2.881707280514199,1.3877877877877878,2.4156599361666435
1.389089089089089,2.999019045291451,1.389089089089089,2.9026944767841214,1.389089089089089,2.4378598574071972
1.3903903903903903,2.9682224959980053,1.3903903903903903,2.913778928801747,1.3903903903903903,2.461922708576811
1.3916916916916917,2.9533814539236656,1.3916916916916917,2.915732258326629,1.3916916916916917,2.45382365459446
1.392992992992993,2.959037403764151,1.392992992992993,2.9095192709044935,1.392992992992993,2.427325579465879
1.3942942942942942,2.9752839258259285,1.3942942942942942,2.9177930344250522,1.3942942942942942,2.382127500014267
1.3955955955955957,2.9926957942451087,1.3955955955955957,2.937446538536946,1.3955955955955957,2.3879908007614548
1.396896896896897,3.007469247149543,1.396896896896897,2.95369579953819,1.396896896896897,2.4089397643788892
1.3981981981981981,3.0249559365681042,1.3981981981981981,2.9675266046895756,1.3981981981981981,2.452086163490203
1.3994994994994994,3.0351189737176347,1.3994994994994994,2.9693430565122765,1.3994994994994994,2.475978436197197
1.4008008008008006,3.06120586824653,1.4008008008008006,2.9826344117097467,1.4008008008008006,2.497428429686255
1.402102102102102,3.0899172337764655,1.402102102102102,2.9944988321085897,1.402102102102102,2.528772459742426
1.4034034034034033,3.1010788540567384,1.4034034034034033,3.0097544066520467,1.4034034034034033,2.5538112567316027
1.4047047047047045,3.0962730397847,1.4047047047047045,3.0322696070191473,1.4047047047047045,2.559965241418303
1.406006006006006,3.110393613347395,1.406006006006006,3.0509785965811123,1.406006006006006,2.5512723129119883
1.4073073073073072,3.110028569041966,1.4073073073073072,3.0670083194383158,1.4073073073073072,2.550122790246767
1.4086086086086085,3.119023684128507,1.4086086086086085,3.080759370678948,1.4086086086086085,2.529529388658019
1.40990990990991,3.1331719248861734,1.40990990990991,3.08408203742408,1.40990990990991,2.486236835165667
1.4112112112112112,3.145197667647678,1.4112112112112112,3.088636645276164,1.4112112112112112,2.455565775540575
1.4125125125125124,3.1639384223377323,1.4125125125125124,3.102795414825598,1.4125125125125124,2.475991974721979
1.4138138138138139,3.1883444854419576,1.4138138138138139,3.119634979745575,1.4138138138138139,2.544340149096359
1.4151151151151151,3.210432714045795,1.4151151151151151,3.128513368303944,1.4151151151151151,2.561692405344078
1.4164164164164164,3.2028631319475767,1.4164164164164164,3.1346093068480667,1.4164164164164164,2.5823893717804887
1.4177177177177176,3.1874770889199575,1.4177177177177176,3.1280590174480998,1.4177177177177176,2.5790479808636015
1.4190190190190188,3.172375567659558,1.4190190190190188,3.111700365392751,1.4190190190190188,2.56299542242071
1.4203203203203203,3.164329453141101,1.4203203203203203,3.09533117856739,1.4203203203203203,2.540803737636766
1.4216216216216215,3.1551764962243016,1.4216216216216215,3.0813031872821175,1.4216216216216215,2.5502924639153717
1.4229229229229228,3.1738990860933876,1.4229229229229228,3.0739622809852363,1.4229229229229228,2.590156969713485
1.4242242242242242,3.1959498249554397,1.4242242242242242,3.0877402547622435,1.4242242242242242,2.620632065151507
1.4255255255255255,3.2290901993713472,1.4255255255255255,3.097500307239517,1.4255255255255255,2.624818956740523
1.4268268268268267,3.253420288467796,1.4268268268268267,3.1030318982352507,1.4268268268268267,2.6250230091779234
1.4281281281281282,3.2691458098282133,1.4281281281281282,3.1115394476474765,1.4281281281281282,2.622459404201616
1.4294294294294294,3.296418757520164,1.4294294294294294,3.1208346054024614,1.4294294294294294,2.6141130561184527
1.4307307307307306,3.3197847942999514,1.4307307307307306,3.1292787192087865,1.4307307307307306,2.614088665462372
1.432032032032032,3.3392907779597163,1.432032032032032,3.1328962382290424,1.432032032032032,2.6224161329951654
1.4333333333333333,3.3396677985843315,1.4333333333333333,3.1315495873857735,1.4333333333333333,2.6596735994102616
1.4346346346346346,3.3375701225676453,1.4346346346346346,3.1182742165853736,1.4346346346346346,2.667131133827079
1.4359359359359358,3.3310900973141226,1.4359359359359358,3.1077013675151246,1.4359359359359358,2.6636106169474307
1.437237237237237,3.3431759874762594,1.437237237237237,3.107579935191159,1.437237237237237,2.668175751541182
1.4385385385385385,3.3381228519499073,1.4385385385385385,3.107963582874047,1.4385385385385385,2.6735627540388123
1.4398398398398398,3.339455728179835,1.4398398398398398,3.108952717398537,1.4398398398398398,2.686254492713428
1.441141141141141,3.343351606570174,1.441141141141141,3.1144160913190952,1.441141141141141,2.6854204751688178
1.4424424424424425,3.3721686491441387,1.4424424424424425,3.1250539431187065,1.4424424424424425,2.692307638390884
1.4437437437437437,3.402219193992914,1.4437437437437437,3.141580419531834,1.4437437437437437,2.66442650160813
1.445045045045045,3.4289462505354114,1.445045045045045,3.1655925355041497,1.445045045045045,2.7051656466417833
1.4463463463463464,3.434756428836525,1.4463463463463464,3.196027475343302,1.4463463463463464,2.744572824170238
1.4476476476476476,3.4369883615634844,1.4476476476476476,3.2186545589712074,1.4476476476476476,2.74122515094668
1.4489489489489489,3.4359961679999023,1.4489489489489489,3.2251024711682277,1.4489489489489489,2.752182770154294
1.4502502502502501,3.445751789798104,1.4502502502502501,3.1513517150323174,1.4502502502502501,2.7665880842006496
1.4515515515515514,3.4765009173921015,1.4515515515515514,3.1192169486936394,1.4515515515515514,2.7651069737794733
1.4528528528528528,3.4962117130400316,1.4528528528528528,3.1186276714089622,1.4528528528528528,2.7665435182750424
1.454154154154154,3.5003642602109695,1.454154154154154,3.1606571869360995,1.454154154154154,2.7483421831393984
1.4554554554554553,3.4978049819298564,1.4554554554554553,3.20618311294934,1.4554554554554553,2.74373568108351
1.4567567567567568,3.472124091427838,1.4567567567567568,3.2388490833722696,1.4567567567567568,2.7499502551808814
1.458058058058058,3.4371800627773665,1.458058058058058,3.264610918866001,1.458058058058058,2.7557269000624895
1.4593593593593592,3.411906499563395,1.4593593593593592,3.2847296183602634,1.4593593593593592,2.744356334766388
1.4606606606606607,3.4104400943549504,1.4606606606606607,3.302887587265079,1.4606606606606607,2.759890477232198
1.461961961961962,3.4293383939658524,1.461961961961962,3.3195732199774888,1.461961961961962,2.762136346475187
1.4632632632632632,3.456126276641438,1.4632632632632632,3.3344847630586876,1.4632632632632632,2.7397270473056308
1.4645645645645646,3.461682754757428,1.4645645645645646,3.3499735264212567,1.4645645645645646,2.730120506730004
1.4658658658658659,3.4594104730761455,1.4658658658658659,3.3657336937127695,1.4658658658658659,2.731182215853108
1.467167167167167,3.444714473623894,1.467167167167167,3.3803921164754094,1.467167167167167,2.762687016149738
1.4684684684684683,3.4320320650334293,1.4684684684684683,3.397346755538392,1.4684684684684683,2.8170932334829724
1.4697697697697696,3.422984696478573,1.4697697697697696,3.428376953658056,1.4697697697697696,2.8300062620328577
1.471071071071071,3.4142495197404075,1.471071071071071,3.432699729839579,1.471071071071071,2.8616421739683107
1.4723723723723723,3.4168650031626564,1.4723723723723723,3.419578755892745,1.4723723723723723,2.8635660582377787
1.4736736736736735,3.4199031184864896,1.4736736736736735,3.3976876396557447,1.4736736736736735,2.8715105686207063
1.474974974974975,3.4335574402015467,1.474974974974975,3.379881619789898,1.474974974974975,2.881550206202933
1.4762762762762762,3.4606255311891285,1.4762762762762762,3.3950805380228513,1.4762762762762762,2.8568730682093113
1.4775775775775775,3.4810370880540757,1.4775775775775775,3.4067580164448787,1.4775775775775775,2.8065156884404896
1.478878878878879,3.507544193305395,1.478878878878879,3.406127375173288,1.478878878878879,2.8058565386313097
1.4801801801801802,3.523702171306505,1.4801801801801802,3.411660694046836,1.4801801801801802,2.8299874355145427
1.4814814814814814,3.545734845744854,1.4814814814814814,3.4217888788726896,1.4814814814814814,2.854272124950146
1.4827827827827826,3.573709173938398,1.4827827827827826,3.434366312236715,1.4827827827827826,2.8409063753597055
1.4840840840840839,3.6031946244048894,1.4840840840840839,3.4454800657003832,1.4840840840840839,2.8106744933499095
1.4853853853853853,3.6117889294461065,1.4853853853853853,3.456289815736929,1.4853853853853853,2.765893039548038
1.4866866866866866,3.595118535649144,1.4866866866866866,3.4753864843325766,1.4866866866866866,2.7315265407205374
1.4879879879879878,3.576675791448394,1.4879879879879878,3.4963546261511005,1.4879879879879878,2.7479224112100176
1.4892892892892893,3.576355285122828,1.4892892892892893,3.508615658636716,1.4892892892892893,2.780425901644266
1.4905905905905905,3.5984108516854416,1.4905905905905905,3.525730005265942,1.4905905905905905,2.860448805501492
1.4918918918918918,3.610393710052204,1.4918918918918918,3.524355819659963,1.4918918918918918,2.9219643113003033
1.4931931931931932,3.6173371245694326,1.4931931931931932,3.522981634053983,1.4931931931931932,2.9375413896277385
1.4944944944944945,3.6021189625783374,1.4944944944944945,3.5273990290293082,1.4944944944944945,2.945631216187388
1.4957957957957957,3.578330162632378,1.4957957957957957,3.525617003921926,1.4957957957957957,2.9432602369468173
1.4970970970970972,3.558118925236455,1.4970970970970972,3.50820751261914,1.4970970970970972,2.922304991564702
1.4983983983983984,3.5383693089946933,1.4983983983983984,3.4787200147720845,1.4983983983983984,2.907951600898953
1.4996996996996996,3.5315284852084083,1.4996996996996996,3.467995062344515,1.4996996996996996,2.9208344886867366
1.501001001001001,3.5376348527442616,1.501001001001001,3.473584607800006,1.501001001001001,2.9313468698534755
1.502302302302302,3.537994116299627,1.502302302302302,3.508585910768947,1.502302302302302,2.891384343043162
1.5036036036036036,3.5327928935255066,1.5036036036036036,3.5452686460952774,1.5036036036036036,2.8438854466709493
1.5049049049049048,3.535508247674203,1.5049049049049048,3.562594762695342,1.5049049049049048,2.8437708144332974
1.506206206206206,3.5400004739774626,1.506206206206206,3.5841525007873947,1.506206206206206,2.8898223527732156
1.5075075075075075,3.5444144680110625,1.5075075075075075,3.590152441116062,1.5075075075075075,2.9204819872572294
1.5088088088088087,3.5458266034016916,1.5088088088088087,3.59507700369403,1.5088088088088087,2.922502867520294
1.51011011011011,3.5506225196514096,1.51011011011011,3.6128424632612144,1.51011011011011,2.9479382751805323
1.5114114114114114,3.5522693807934305,1.5114114114114114,3.6228601085102348,1.5114114114114114,2.9486705296397053
1.5127127127127127,3.555179738349861,1.5127127127127127,3.621617352404085,1.5127127127127127,2.949945101099787
1.514014014014014,3.562633632383161,1.514014014014014,3.6345412312408487,1.514014014014014,2.9595623323360423
1.5153153153153154,3.592639505709132,1.5153153153153154,3.652353998846317,1.5153153153153154,2.9748250891616066
1.5166166166166164,3.621604838024796,1.5166166166166164,3.668667584370599,1.5166166166166164,2.9939379753922855
1.5179179179179179,3.662420331268688,1.5179179179179179,3.6807179234931335,1.5179179179179179,3.018261775714536
1.519219219219219,3.6957977500468377,1.519219219219219,3.6776574610497654,1.519219219219219,3.0136493990744593
1.5205205205205203,3.716374025337533,1.5205205205205203,3.6692457679368986,1.5205205205205203,3.01366596853108
1.5218218218218218,3.7282947052262503,1.5218218218218218,3.669756999639711,1.5218218218218218,2.999865484462558
1.523123123123123,3.738814950429779,1.523123123123123,3.673686580182767,1.523123123123123,3.0103275119939616
1.5244244244244243,3.7525690748486875,1.5244244244244243,3.681409425921417,1.5244244244244243,3.054219274574227
1.5257257257257257,3.7705103002337013,1.5257257257257257,3.6817720474339963,1.5257257257257257,3.0817274229013205
1.527027027027027,3.785398792945898,1.527027027027027,3.6722557235257107,1.527027027027027,3.0800464163961605
1.5283283283283282,3.8064406075549972,1.5283283283283282,3.6566627387248385,1.5283283283283282,3.0979604677991577
1.5296296296296297,3.8397509075256346,1.5296296296296297,3.6391589604016095,1.5296296296296297,3.116137099284125
1.530930930930931,3.8697009992403437,1.530930930930931,3.6284834118324696,1.530930930930931,3.151072021140533
1.5322322322322321,3.8812687137457904,1.5322322322322321,3.640484824993376,1.5322322322322321,3.1425924392493374
1.5335335335335336,3.895437954961432,1.5335335335335336,3.6627655987796985,1.5335335335335336,3.077474968374797
1.5348348348348346,3.8971253983888605,1.5348348348348346,3.6962409378994736,1.5348348348348346,3.0237152694017793
1.536136136136136,3.8916275609251096,1.536136136136136,3.734195662138293,1.536136136136136,3.022154212549198
1.5374374374374373,3.8789739045413287,1.5374374374374373,3.771670018746627,1.5374374374374373,3.05285395047438
1.5387387387387386,3.848203615049259,1.5387387387387386,3.798626500928611,1.5387387387387386,3.0856238239283633
1.54004004004004,3.8193299969798953,1.54004004004004,3.8066347374843557,1.54004004004004,3.0754804470564183
1.5413413413413413,3.8067871957055153,1.5413413413413413,3.8077191816886575,1.5413413413413413,3.0265276926534517
1.5426426426426425,3.820543722740463,1.5426426426426425,3.789151741923309,1.5426426426426425,3.050640041127052
1.543943943943944,3.834968494388171,1.543943943943944,3.771354827039275,1.543943943943944,3.0867954028146047
1.5452452452452452,3.8613100607745308,1.5452452452452452,3.7504066002928007,1.5452452452452452,3.1144574635263584
1.5465465465465464,3.9089738683589927,1.5465465465465464,3.7337327122066366,1.5465465465465464,3.1298654515374364
1.547847847847848,3.962387388914093,1.547847847847848,3.7375799151116262,1.547847847847848,3.141664141999697
1.549149149149149,3.9998934903502064,1.549149149149149,3.7490911800518343,1.549149149149149,3.1502444626146024
1.5504504504504504,3.998423362699859,1.5504504504504504,3.7673455952445125,1.5504504504504504,3.1456195386320327
1.5517517517517516,3.9766023460543884,1.5517517517517516,3.786700686039112,1.5517517517517516,3.1508551486419356
1.5530530530530529,3.971565214196685,1.5530530530530529,3.8055051117464314,1.5530530530530529,3.1578395494229996
1.5543543543543543,3.9816495196964627,1.5543543543543543,3.815183966876994,1.5543543543543543,3.156058927764633
1.5556556556556556,4.0065607333680555,1.5556556556556556,3.8130655487413736,1.5556556556556556,3.1757660447463416
1.5569569569569568,4.0347527858862025,1.5569569569569568,3.810338765567853,1.5569569569569568,3.20883597066804
1.5582582582582583,4.071292346338563,1.5582582582582583,3.8083217474726614,1.5582582582582583,3.2120681602878145
1.5595595595595595,4.092268504530276,1.5595595595595595,3.8049275161995375,1.5595595595595595,3.2210060029578997
1.5608608608608607,4.080888707482739,1.5608608608608607,3.8016086769055675,1.5608608608608607,3.2109003038372435
1.5621621621621622,4.028592608537801,1.5621621621621622,3.806620475046475,1.5621621621621622,3.204143123253806
1.5634634634634634,3.9681483563926188,1.5634634634634634,3.823065687342856,1.5634634634634634,3.1734732919080266
1.5647647647647647,3.920952334456459,1.5647647647647647,3.838931214969751,1.5647647647647647,3.212758801546451
1.5660660660660661,3.899232794834596,1.5660660660660661,3.8512885995763866,1.5660660660660661,3.237482783542756
1.5673673673673671,3.8853386052973087,1.5673673673673671,3.861625169481885,1.5673673673673671,3.249131363542258
1.5686686686686686,3.8737599127655717,1.5686686686686686,3.8580811569123346,1.5686686686686686,3.2187381039773952
1.5699699699699698,3.875643337463755,1.5699699699699698,3.855487014189999,1.5699699699699698,3.1967411478938277
1.571271271271271,3.895007941089756,1.571271271271271,3.8594691341224046,1.571271271271271,3.181611340993971
1.5725725725725725,3.9230123118073745,1.5725725725725725,3.8594359331302144,1.5725725725725725,3.174582333592684
1.5738738738738738,3.9595300622798244,1.5738738738738738,3.8609887894886152,1.5738738738738738,3.1855031210940408
1.575175175175175,4.004637061512825,1.575175175175175,3.8716512719174876,1.575175175175175,3.2403424655092934
1.5764764764764765,4.034798050330645,1.5764764764764765,3.876933027285629,1.5764764764764765,3.2674966310549984
1.5777777777777777,4.043227454181159,1.5777777777777777,3.8842473307022423,1.5777777777777777,3.227303513258419
1.579079079079079,4.042386824962731,1.579079079079079,3.8876084714887535,1.579079079079079,3.2089421209862166
1.5803803803803804,4.043900958101557,1.5803803803803804,3.893401539017533,1.5803803803803804,3.231499987320396
1.5816816816816814,4.052982329852839,1.5816816816816814,3.907970374084309,1.5816816816816814,3.2580361773946462
1.582982982982983,4.0632625394431034,1.582982982982983,3.913808480676232,1.582982982982983,3.249820252706295
1.5842842842842844,4.06308825480198,1.5842842842842844,3.9185415773714034,1.5842842842842844,3.2404082015723668
1.5855855855855854,4.049916144867086,1.5855855855855854,3.921480414033678,1.5855855855855854,3.2462676607114127
1.5868868868868868,4.0223564537831695,1.5868868868868868,3.9214692687367965,1.5868868868868868,3.2817242986139155
1.588188188188188,4.023307487288715,1.588188188188188,3.9228696562482797,1.588188188188188,3.294721038113657
1.5894894894894893,4.046751815798096,1.5894894894894893,3.935943612701404,1.5894894894894893,3.297917119277269
1.5907907907907908,4.0657575268821935,1.5907907907907908,3.9449193767911304,1.5907907907907908,3.2912677374561383
1.592092092092092,4.096685029878147,1.592092092092092,3.971842822802008,1.592092092092092,3.294028831951823
1.5933933933933933,4.099229941369973,1.5933933933933933,3.9887900765604525,1.5933933933933933,3.3184567701661516
1.5946946946946947,4.097065497887167,1.5946946946946947,4.001300137542592,1.5946946946946947,3.331604846914933
1.595995995995996,4.1075773278507395,1.595995995995996,4.008987689183349,1.595995995995996,3.3302509383830468
1.5972972972972972,4.113561287597354,1.5972972972972972,4.004257464392485,1.5972972972972972,3.3169866488439075
1.5985985985985987,4.1356619240178984,1.5985985985985987,4.002503162881415,1.5985985985985987,3.349246830275247
1.5998998998998997,4.171449223691791,1.5998998998998997,4.000385144298723,1.5998998998998997,3.3748301932857627
1.6012012012012011,4.201239384799874,1.6012012012012011,3.9995010876824417,1.6012012012012011,3.3634223049147365
1.6025025025025024,4.237141921505971,1.6025025025025024,4.004454158024809,1.6025025025025024,3.3312690649011762
1.6038038038038036,4.265584111665986,1.6038038038038036,4.024265659631886,1.6038038038038036,3.3034546957421727
1.605105105105105,4.286008141570425,1.605105105105105,4.0452566761200455,1.605105105105105,3.323922589960246
1.6064064064064063,4.298654769349961,1.6064064064064063,4.079052358789812,1.6064064064064063,3.3160778224477454
1.6077077077077075,4.311928237617131,1.6077077077077075,4.111471861632041,1.6077077077077075,3.320839842900657
1.609009009009009,4.319721995629179,1.609009009009009,4.115888594306436,1.609009009009009,3.334980169160571
1.6103103103103102,4.333082122490875,1.6103103103103102,4.108812188357087,1.6103103103103102,3.3393798346703756
1.6116116116116115,4.340464127922482,1.6116116116116115,4.105539009968841,1.6116116116116115,3.377428162522887
1.612912912912913,4.358381226647776,1.612912912912913,4.122672991379088,1.612912912912913,3.399047452110397
1.6142142142142142,4.379508284481666,1.6142142142142142,4.145557595040526,1.6142142142142142,3.4134333548440834
1.6155155155155154,4.401931223879511,1.6155155155155154,4.165720221927036,1.6155155155155154,3.4150880458850046
1.6168168168168169,4.41995496070177,1.6168168168168169,4.180400972195019,1.6168168168168169,3.433162679344696
1.618118118118118,4.423256454752552,1.618118118118118,4.193232759384096,1.618118118118118,3.433434159861875
1.6194194194194194,4.4205778830145235,1.6194194194194194,4.19665040368757,1.6194194194194194,3.442108853124509
1.6207207207207206,4.39391451687283,1.6207207207207206,4.192874253954141,1.6207207207207206,3.428879827488575
1.6220220220220218,4.3715496162804595,1.6220220220220218,4.180849806676932,1.6220220220220218,3.4268913951251383
1.6233233233233233,4.34963899278399,1.6233233233233233,4.168198877946559,1.6233233233233233,3.435902723030021
1.6246246246246245,4.3377080212932615,1.6246246246246245,4.160125995787191,1.6246246246246245,3.463689169386486
1.6259259259259258,4.330993385712343,1.6259259259259258,4.15008909812828,1.6259259259259258,3.487752047544735
1.6272272272272272,4.34309963933663,1.6272272272272272,4.137270524672734,1.6272272272272272,3.5060347692625426
1.6285285285285285,4.355919965126486,1.6285285285285285,4.128117373741892,1.6285285285285285,3.4873108203776004
1.6298298298298297,4.374349422460983,1.6298298298298297,4.125580638609477,1.6298298298298297,3.4987590817820324
1.6311311311311312,4.395192616413393,1.6311311311311312,4.138145865798481,1.6311311311311312,3.5149431434180953
1.6324324324324322,4.414566442562345,1.6324324324324322,4.156990216619822,1.6324324324324322,3.4970243879553187
1.6337337337337337,4.435852408885589,1.6337337337337337,4.185543309912099,1.6337337337337337,3.4942405977222615
1.635035035035035,4.451251234465487,1.635035035035035,4.209069585039998,1.635035035035035,3.44795557419163
1.6363363363363361,4.462658688302104,1.6363363363363361,4.223274580534447,1.6363363363363361,3.4583621500633326
1.6376376376376376,4.466355301297673,1.6376376376376376,4.229089929913376,1.6376376376376376,3.473378306806135
1.6389389389389388,4.464587805814599,1.6389389389389388,4.229822888158577,1.6389389389389388,3.5195651244594712
1.64024024024024,4.45689901052541,1.64024024024024,4.247262676152139,1.64024024024024,3.545002069227133
1.6415415415415415,4.462354061470477,1.6415415415415415,4.250270741173638,1.6415415415415415,3.589005042253084
1.6428428428428428,4.452700544327868,1.6428428428428428,4.254747208853522,1.6428428428428428,3.607593210565213
1.644144144144144,4.437329599014463,1.644144144144144,4.266003196588863,1.644144144144144,3.624009429777273
1.6454454454454455,4.42215940835944,1.6454454454454455,4.269948763558404,1.6454454454454455,3.634158488146538
1.6467467467467467,4.436895233691685,1.6467467467467467,4.282991876506078,1.6467467467467467,3.6650354073851075
1.648048048048048,4.453995190826012,1.648048048048048,4.301095637487383,1.648048048048048,3.637373568536765
1.6493493493493494,4.471298969382542,1.6493493493493494,4.319845294900074,1.6493493493493494,3.6203032090729517
1.6506506506506504,4.482888148388467,1.6506506506506504,4.338944378815289,1.6506506506506504,3.600950045493991
1.6519519519519519,4.462397268347281,1.6519519519519519,4.353886886481338,1.6519519519519519,3.6040783866131507
1.6532532532532531,4.434301924643271,1.6532532532532531,4.357899328813063,1.6532532532532531,3.5781971820213676
1.6545545545545544,4.3927163342720235,1.6545545545545544,4.363606057195827,1.6545545545545544,3.5616326952918342
1.6558558558558558,4.356288892454506,1.6558558558558558,4.371745329968179,1.6558558558558558,3.5820399078399747
1.657157157157157,4.353702168109851,1.657157157157157,4.392174418688064,1.657157157157157,3.629452385864051
1.6584584584584583,4.363384252835112,1.6584584584584583,4.409663231689173,1.6584584584584583,3.6703175391125447
1.6597597597597598,4.380993954639638,1.6597597597597598,4.415522262114887,1.6597597597597598,3.6927494580796085
1.661061061061061,4.40421690759165,1.661061061061061,4.417998653687611,1.661061061061061,3.6868261454888995
1.6623623623623622,4.4388240500798,1.6623623623623622,4.4107416328460305,1.6623623623623622,3.6547901620976595
1.6636636636636637,4.467272538636833,1.6636636636636637,4.407487393246613,1.6636636636636637,3.6366838787009335
1.6649649649649647,4.490108659646259,1.6649649649649647,4.396407933700623,1.6649649649649647,3.6456175291804036
1.6662662662662662,4.493322822988022,1.6662662662662662,4.386731507834725,1.6662662662662662,3.6577686714654876
1.6675675675675676,4.482460996576051,1.6675675675675676,4.389537971395838,1.6675675675675676,3.670944231010533
1.6688688688688686,4.461760014490663,1.6688688688688686,4.388092254492979,1.6688688688688686,3.6836070280966124
1.67017017017017,4.458276723049536,1.67017017017017,4.383627812617242,1.67017017017017,3.663645552281733
1.6714714714714713,4.463641469673057,1.6714714714714713,4.376048649672238,1.6714714714714713,3.635320369564114
1.6727727727727726,4.485423059603334,1.6727727727727726,4.3736526950297945,1.6727727727727726,3.613423256453136
1.674074074074074,4.51474522772039,1.674074074074074,4.371187362286606,1.674074074074074,3.6211497806337123
1.6753753753753753,4.55841357972998,1.6753753753753753,4.378040209852837,1.6753753753753753,3.677622557287036
1.6766766766766765,4.58495544010681,1.6766766766766765,4.392314110161554,1.6766766766766765,3.6968292184512186
1.677977977977978,4.602407312049614,1.677977977977978,4.406375069435286,1.677977977977978,3.7023961892182458
1.6792792792792792,4.605168872936904,1.6792792792792792,4.428190068228453,1.6792792792792792,3.6932651428357524
1.6805805805805805,4.614480878559418,1.6805805805805805,4.444863227341512,1.6805805805805805,3.698040653067321
1.681881881881882,4.655779432640776,1.681881881881882,4.444896596186392,1.681881881881882,3.69783708528957
1.683183183183183,4.702454430411333,1.683183183183183,4.438448497005894,1.683183183183183,3.706594401758413
1.6844844844844844,4.733324049934561,1.6844844844844844,4.424720371181779,1.6844844844844844,3.714055409064939
1.6857857857857856,4.750615192211959,1.6857857857857856,4.400732488346251,1.6857857857857856,3.7022732654145747
1.6870870870870869,4.752667164266592,1.6870870870870869,4.367566201959774,1.6870870870870869,3.688792741441225
1.6883883883883883,4.750609614223828,1.6883883883883883,4.334929267495711,1.6883883883883883,3.6997412411237085
1.6896896896896896,4.757568089600037,1.6896896896896896,4.348985842181163,1.6896896896896896,3.731593613731883
1.6909909909909908,4.766639314798258,1.6909909909909908,4.3672950350869435,1.6909909909909908,3.778785354482532
1.6922922922922923,4.760919746566769,1.6922922922922923,4.399838730627077,1.6922922922922923,3.7830439924831025
1.6935935935935935,4.738425798373302,1.6935935935935935,4.434593782566554,1.6935935935935935,3.7574682210012234
1.6948948948948948,4.716873863480712,1.6948948948948948,4.460371060439306,1.6948948948948948,3.745480613350807
